-0.11192503,0.2130607,-0.044539437,-0.21526986,0.15126128,0.36176834,-0.21094255,-0.052830573,-0.20519407,-0.038592633,-0.09617908,0.21503262,0.29238257,-0.07303222,0.12803671,-0.12111167,0.13997088,-0.21037284,-0.20155814,-0.064378045,0.338088,0.07775686,-0.049364984,0.13783833,0.017272608,-0.120488025,0.047477048,-0.09563439,0.22098611,-0.10663984,-0.07091841,0.22809577,-0.043490462,0.056368813,-0.054875042,0.3844756,0.3497968,-0.15647925,-0.4539951,0.45967144,-0.091643654,0.15763713,0.31815282,-0.3242507,-0.07795734,0.3900367,0.35367048,0.16786301,0.03131049,-0.062652305,0.123979,0.250693,0.1099806,0.39980733,0.21920593,-0.3287411,-0.07046757,0.030642731,-0.112792864,0.028920026,0.32585368,0.21651347,-0.119268335,0.119652934,0.1098596,-0.15619497,-0.3747471,0.005137307,-0.080032654,0.3525525,0.2202204,-0.06836746,0.06660805,-0.03508089,-0.07034755,0.18323362,0.295508,-0.09938907,-0.26155254,0.37578127,0.10388497,-0.033910614,0.1262441,-0.029733878,0.31821924,0.24564536,0.35186902,0.3217794,0.29293373,0.2004276,0.022172095,-0.51076096,0.09872463,0.007077828,0.29121533,0.12377973,-0.12229628,-0.1238425,0.21453473,-0.002029903,-0.15294759,-0.2617619,-0.2771474,-0.36932656,-0.06875052,0.049154684,0.14943281,-0.22669306,-0.41664568,0.000460349,0.10667466,0.08757238,0.09628056,-0.12854302,-0.42571008,0.103083774,-0.14409496,0.1151648,-0.091303,-0.36417222,-0.052266557,0.14103504,-0.38443354,-0.010745928,-0.2046407,0.008880219,-0.006206927,0.1048078,0.04517348,-0.19674908,0.20324564,0.3577967,0.34259698,0.16412248,0.14449853,-0.2738379,0.12455144,-0.21414919,0.5648815,0.10242618,-0.21406686,0.2643854,0.19790459,-0.23970188
-0.100157976,0.21321085,-0.040873017,-0.22831634,0.14424475,0.36584976,-0.2016812,-0.059701342,-0.20152082,-0.043081146,-0.08111098,0.22449288,0.31718808,-0.063006386,0.14816535,-0.11866524,0.12854081,-0.20484278,-0.21611834,-0.08659469,0.35341305,0.104478434,-0.057978455,0.15410306,0.013767099,-0.12062914,0.07230827,-0.110680625,0.239266,-0.12239588,-0.060131665,0.2452411,-0.034279842,0.049058024,-0.04965735,0.40373576,0.3659871,-0.15626635,-0.46317822,0.487962,-0.10058652,0.17006919,0.32955557,-0.3434046,-0.08584233,0.40192124,0.3741322,0.17849119,0.042578105,-0.06233627,0.119299226,0.2601612,0.122370094,0.41867802,0.2216531,-0.34760064,-0.075927086,0.043970607,-0.10575727,0.025000963,0.33530387,0.22570425,-0.11827144,0.12287656,0.09906684,-0.16478354,-0.38858172,-0.000238239,-0.06582699,0.37691864,0.23679966,-0.07188147,0.08085292,-0.035613716,-0.078314066,0.20813689,0.3157437,-0.101112396,-0.2923106,0.39073247,0.08085769,-0.03627787,0.1511926,-0.05337336,0.33098185,0.22004381,0.3720703,0.33261895,0.30372244,0.20383553,0.013820032,-0.5313559,0.0930913,0.018483277,0.28433794,0.123022944,-0.10436787,-0.13100402,0.21264769,0.011380203,-0.15631907,-0.26851663,-0.27821633,-0.3692265,-0.087335244,0.039447553,0.16776201,-0.2274057,-0.4412118,0.000709733,0.12026679,0.08241494,0.09394241,-0.1526621,-0.4293673,0.12949404,-0.13919748,0.13700852,-0.08406837,-0.36557502,-0.061203238,0.16583516,-0.38593793,-0.01674572,-0.20202425,0.01900662,-0.018856902,0.081013925,0.03489938,-0.22071585,0.20463452,0.37040973,0.34426653,0.16703731,0.1595475,-0.27327412,0.117727846,-0.20461303,0.5623,0.13180473,-0.24588434,0.27990437,0.19950478,-0.21986401
-0.121323675,0.22108841,-0.05122712,-0.22383638,0.16876855,0.3822427,-0.22865054,-0.052776355,-0.21964073,-0.037044745,-0.11170459,0.24145429,0.2896662,-0.07804406,0.13863695,-0.12559041,0.15888026,-0.21429656,-0.19588785,-0.046847906,0.34040543,0.053378586,-0.04888589,0.14132418,0.015646018,-0.1256538,0.030089306,-0.10468858,0.23007037,-0.098956026,-0.06522557,0.23400976,-0.048509486,0.06657089,-0.05554942,0.40983397,0.3558211,-0.15905029,-0.47036147,0.47963607,-0.0971673,0.1732892,0.31814227,-0.3050525,-0.053033073,0.40883148,0.3673365,0.18562968,0.039881628,-0.08914482,0.13380939,0.25387335,0.13722216,0.39963213,0.2639058,-0.34090948,-0.096785836,0.023794034,-0.1160765,0.036048647,0.3343213,0.20549053,-0.14640294,0.122787766,0.12436655,-0.15197551,-0.3646455,0.011572893,-0.07826664,0.39587656,0.23804724,-0.061639447,0.06261534,-0.04096162,-0.06583071,0.17827882,0.29076567,-0.10418822,-0.2640735,0.39026016,0.11660138,-0.041603427,0.12712954,-0.02091313,0.3206519,0.26864782,0.37341368,0.32679808,0.30381417,0.2207431,0.028281756,-0.5170024,0.09104582,0.01290523,0.30619797,0.13889453,-0.13299002,-0.12039053,0.23554114,-0.010237992,-0.16408595,-0.2583453,-0.30040804,-0.39686918,-0.062289506,0.055171262,0.1420607,-0.2309754,-0.42740965,-0.004847327,0.11297484,0.07272786,0.10599794,-0.12421137,-0.44818217,0.105561525,-0.14687026,0.1242213,-0.10606974,-0.37368846,-0.06335365,0.1450508,-0.3905953,-0.013416642,-0.20391698,-0.012151297,-0.000384938,0.11260824,0.045115,-0.20698312,0.22373249,0.3653549,0.35394326,0.16375701,0.15191813,-0.2880707,0.13293998,-0.22742018,0.57310003,0.111938685,-0.2098862,0.26226622,0.21506551,-0.2614998
-0.12647149,0.2224387,-0.05626697,-0.21252361,0.17446701,0.38784742,-0.22787163,-0.042959783,-0.22046182,-0.036787562,-0.10075308,0.23081627,0.2884972,-0.075948454,0.13750683,-0.13019998,0.1558644,-0.2141889,-0.19011065,-0.044189375,0.35104644,0.05004171,-0.04815023,0.15001766,0.007258588,-0.12809548,0.043490667,-0.102452725,0.23687962,-0.09646358,-0.0785463,0.24590181,-0.061573546,0.056877937,-0.061333913,0.41977122,0.3537029,-0.15154472,-0.46091118,0.49203855,-0.10356745,0.1719695,0.32481942,-0.31575343,-0.06272426,0.418811,0.37415043,0.20344697,0.05089647,-0.09147548,0.12412608,0.27217302,0.14027897,0.41114512,0.26211676,-0.34515452,-0.0908262,0.03150271,-0.12345294,0.03286103,0.3489774,0.21009502,-0.1493726,0.13283484,0.109503455,-0.15648985,-0.37700215,0.013051327,-0.07340217,0.4010188,0.25042313,-0.07484107,0.06772996,-0.04294206,-0.05518987,0.17546496,0.28995577,-0.119381905,-0.26069003,0.3899091,0.10674624,-0.054148573,0.12900084,-0.027716963,0.3151814,0.2790732,0.3718115,0.31907403,0.29737914,0.2199588,0.031572558,-0.51348966,0.09708828,0.017710278,0.31536883,0.13896425,-0.13810141,-0.12058451,0.23814547,0.001163388,-0.17257187,-0.26807183,-0.30481994,-0.39165017,-0.058158517,0.049738623,0.1604871,-0.23782879,-0.42414597,-0.013162261,0.11300014,0.07421233,0.10712779,-0.11992855,-0.4502376,0.10718029,-0.14546339,0.13681456,-0.1042714,-0.36046326,-0.06571079,0.15671265,-0.39400613,-0.003446864,-0.20362456,-0.000454352,-0.002339102,0.113904625,0.045217752,-0.19847092,0.22727802,0.3639405,0.34950522,0.16338775,0.15385546,-0.27253005,0.13121818,-0.23447172,0.573177,0.1080049,-0.2147376,0.25835606,0.21761657,-0.24882331
-0.12831444,0.22512965,-0.051606026,-0.22421971,0.15862444,0.3870217,-0.22432488,-0.04295246,-0.22533849,-0.036502045,-0.10263535,0.22487743,0.31236136,-0.084492,0.14726743,-0.12236495,0.15414368,-0.21813837,-0.20496099,-0.06634394,0.35444766,0.07382378,-0.04927184,0.15534072,0.01749671,-0.127319,0.054448187,-0.0984985,0.23461685,-0.101853214,-0.072889306,0.24572898,-0.05512477,0.05689598,-0.072865784,0.4126688,0.37486708,-0.15807532,-0.47579855,0.4971048,-0.098174475,0.16782233,0.33136746,-0.3328762,-0.064852774,0.42317078,0.3829979,0.19593072,0.046488233,-0.07648117,0.13663304,0.2705565,0.13092238,0.4233895,0.25268382,-0.35041082,-0.08512186,0.034173205,-0.11564445,0.03492246,0.35654888,0.2159682,-0.13755906,0.13346726,0.12417165,-0.15982755,-0.38044393,0.015363967,-0.082237706,0.394026,0.24993259,-0.07846185,0.07608024,-0.049741887,-0.077406846,0.19393365,0.30973724,-0.11365601,-0.27284527,0.40365303,0.10467623,-0.047547664,0.13178691,-0.03920428,0.32986602,0.2683595,0.38006327,0.3348529,0.3129368,0.22318897,0.03668649,-0.52748907,0.10750306,0.007745613,0.30756322,0.13453719,-0.12389097,-0.1295014,0.22123781,0.001452168,-0.15747248,-0.27260947,-0.29144895,-0.39022332,-0.06745301,0.050595246,0.1587989,-0.242248,-0.43236324,-0.002332088,0.12212872,0.079608195,0.10499837,-0.13417056,-0.43953112,0.11991119,-0.14973977,0.13022068,-0.10101039,-0.37020636,-0.055467237,0.1492835,-0.39775354,-0.019343058,-0.20744106,0.008993139,-0.007994552,0.11635317,0.041171268,-0.206211,0.22349542,0.37146854,0.35578448,0.1813303,0.16302682,-0.27894878,0.12763591,-0.21856132,0.58967376,0.11862845,-0.22925451,0.27529514,0.21699423,-0.24829698
-0.114130534,0.22851864,-0.035552744,-0.24215272,0.14432068,0.39641026,-0.21449561,-0.054914996,-0.22757745,-0.038252436,-0.09495043,0.2432186,0.32258752,-0.07895361,0.15060581,-0.13524835,0.14865732,-0.2181788,-0.21954101,-0.08659235,0.3715038,0.09387502,-0.048965853,0.14871685,-0.010055283,-0.12764853,0.059939776,-0.11880367,0.24668278,-0.10962976,-0.07127117,0.25110227,-0.044471443,0.039329715,-0.0724841,0.43132168,0.36549982,-0.16412482,-0.47137454,0.5108494,-0.09851119,0.16606046,0.342058,-0.33238298,-0.09274967,0.41973397,0.38336638,0.2032333,0.040405042,-0.080549374,0.13803613,0.2686081,0.1250036,0.43133533,0.24820155,-0.36354738,-0.07280483,0.047928255,-0.11704853,0.031879503,0.36578172,0.23564404,-0.1354964,0.1339832,0.11649316,-0.15602833,-0.3858405,0.001369841,-0.079151735,0.39604747,0.25543553,-0.06878461,0.084795326,-0.047934227,-0.068166435,0.1976439,0.31871814,-0.12763228,-0.2910425,0.39817598,0.09292585,-0.038611427,0.147805,-0.047261275,0.33272144,0.25212178,0.39329353,0.33830827,0.32265264,0.21496041,0.029720474,-0.53902966,0.108807385,0.015081425,0.31571382,0.14486036,-0.13067591,-0.13523449,0.2292567,0.01703138,-0.17881502,-0.27212584,-0.29108948,-0.38455144,-0.07788092,0.049870614,0.16867809,-0.25034645,-0.45726392,-0.010149567,0.12209461,0.07969596,0.11277512,-0.14743516,-0.45824763,0.12788877,-0.14472662,0.14713264,-0.0866763,-0.3619922,-0.073399045,0.1663907,-0.40769494,-0.019529441,-0.20072046,0.023643354,-0.01637506,0.1018921,0.05977774,-0.2199814,0.21232261,0.3853188,0.37500018,0.18354072,0.16655977,-0.28996018,0.13569966,-0.23347536,0.59996617,0.13054232,-0.25242442,0.27847588,0.22121587,-0.23995394
-0.1317885,0.22521126,-0.0468915,-0.23720437,0.15554209,0.40629423,-0.23536922,-0.053038314,-0.23860736,-0.028621629,-0.116475694,0.23756939,0.2917704,-0.091704555,0.13888018,-0.13380009,0.16736591,-0.22465275,-0.18992022,-0.049548496,0.3579292,0.05083149,-0.05010459,0.14053495,-0.007598544,-0.11911718,0.02901867,-0.10375038,0.2431261,-0.09325183,-0.06626811,0.2510906,-0.06778681,0.059477028,-0.07265392,0.42554379,0.362107,-0.15344997,-0.46995902,0.50012267,-0.105252005,0.16841686,0.33099738,-0.3149289,-0.06605592,0.42849156,0.37245548,0.21210636,0.04191292,-0.083620116,0.13391447,0.27715746,0.1486429,0.42539704,0.26518312,-0.35217184,-0.096240826,0.028149638,-0.12545137,0.039120786,0.35451257,0.21652672,-0.14815721,0.14016289,0.11566213,-0.15050088,-0.38073775,0.010002642,-0.07717122,0.41684517,0.25199884,-0.06816871,0.0737145,-0.059960764,-0.06138461,0.18897241,0.3012362,-0.13356957,-0.26912796,0.39260352,0.11284413,-0.046205442,0.1359515,-0.032782316,0.321116,0.27223697,0.38133597,0.33671895,0.30729693,0.22354817,0.04443747,-0.53089875,0.1108478,0.010130377,0.33065903,0.14536029,-0.13712882,-0.12504457,0.2327408,0.00891286,-0.17241815,-0.26822644,-0.304245,-0.39222127,-0.062932506,0.05893297,0.1603306,-0.2406553,-0.44214883,-0.009068436,0.12470979,0.07889778,0.117066786,-0.11665967,-0.46075836,0.102188334,-0.1470116,0.139716,-0.108089045,-0.36078262,-0.07109566,0.14541915,-0.38663587,-0.003783477,-0.19223964,0.008397805,0.000465618,0.11494725,0.051250625,-0.20361519,0.22600533,0.37807205,0.36802602,0.17908745,0.1606512,-0.29378015,0.13503964,-0.24036217,0.5873159,0.11423187,-0.22358982,0.26666886,0.21898125,-0.25414538
-0.10866106,0.21219164,-0.02909918,-0.23351435,0.14315729,0.38721278,-0.2228251,-0.06119094,-0.20675533,-0.04053688,-0.09394249,0.22225553,0.31830397,-0.06794703,0.15064357,-0.1193574,0.13977943,-0.21302184,-0.21260226,-0.09051562,0.35588858,0.10114254,-0.048424885,0.14661688,-0.000903072,-0.121831864,0.06631419,-0.10542996,0.24474886,-0.11535653,-0.064498834,0.2519285,-0.04571846,0.054731265,-0.057990108,0.41230202,0.36200497,-0.16389465,-0.45580038,0.49164426,-0.09748409,0.16988899,0.3302035,-0.33830944,-0.08726503,0.39726678,0.36798978,0.18004549,0.03644485,-0.060214687,0.12316387,0.26169568,0.11688261,0.42101738,0.21957803,-0.3505093,-0.06662649,0.05374983,-0.11267926,0.017043432,0.35135517,0.21609561,-0.12870231,0.13729063,0.102413155,-0.15460572,-0.38716695,-0.005138771,-0.07703968,0.38148168,0.23911458,-0.067382246,0.0789146,-0.03551713,-0.07535602,0.19800977,0.31281608,-0.10872114,-0.29864788,0.3917157,0.08757356,-0.039350808,0.15209228,-0.041317683,0.33246508,0.23260212,0.37418002,0.33283997,0.31692886,0.19909643,0.018785395,-0.5337622,0.106914125,0.015414447,0.29450598,0.13358065,-0.12124078,-0.13826469,0.21194863,0.008895095,-0.15989093,-0.276415,-0.28617477,-0.36892226,-0.08073803,0.054354906,0.1661054,-0.23912767,-0.44683853,-0.007488431,0.12506844,0.08708036,0.10585058,-0.14851236,-0.4337344,0.112681426,-0.14833519,0.12920539,-0.08140681,-0.35786933,-0.076746486,0.16137686,-0.4037119,-0.02853242,-0.2048551,0.031584032,-0.02453046,0.09455826,0.04861135,-0.21532917,0.19546661,0.38938043,0.36270294,0.17918074,0.16179454,-0.27993038,0.12990673,-0.20914745,0.5796954,0.123601794,-0.24836555,0.2883029,0.2147604,-0.23127504
-0.26341414,0.23368856,-0.1381098,0.072672725,0.17464851,0.45745507,-0.34474328,-0.040679324,-0.3475735,0.2617132,-0.04177412,0.44107586,-0.24756838,-0.2054978,-0.14317693,-0.22912861,0.20278546,-0.08951637,0.27369952,0.42910066,0.008453704,-0.40921864,-0.05931463,0.038528245,-0.23057324,0.008456009,-0.27858883,-0.28191552,0.15455633,0.2128757,-0.060246617,0.04497155,-0.18283723,-0.20235784,-0.037692532,0.254019,-0.16982463,0.11658316,0.08386135,0.09240832,-0.08144816,-0.029652655,-0.07748291,0.32154763,0.27124152,0.33647445,-0.084277876,0.33807778,0.044463888,-0.28394604,0.055193305,0.15888873,0.16310412,-0.042068448,0.4472517,-0.06825702,-0.12183525,0.014494992,-0.078066394,0.1951028,0.16577588,0.12178385,-0.3212973,0.018859442,-0.04645495,0.15842402,0.18249446,0.08970659,0.114838496,0.40397054,0.26964346,0.18533412,0.038104232,-0.17417353,0.3084094,-0.31667283,-0.21676727,-0.29633504,0.17336065,-0.073653966,-0.064154655,-0.11295825,-0.14487274,0.32635722,-0.13065432,0.3399583,0.28560382,0.029977104,-0.060624354,0.000369688,0.2458577,-0.038211916,0.11355284,0.094825424,0.38983217,0.13838461,-0.35563913,0.11589039,0.26033524,0.112150304,-0.3441152,0.11230337,-0.17773758,-0.22094809,0.038323626,0.05300849,-0.10779299,-0.06960581,-0.08286448,-0.018672403,-0.028770212,-0.20781396,0.2635038,0.24902605,-0.3489641,-0.012734629,-0.102147445,0.25825253,-0.2886005,0.099636465,-0.072458886,0.067010835,-0.001458387,0.18214156,0.102169,-0.3522958,0.42207924,0.3336743,0.1872513,-0.021270351,0.29968348,-0.01593914,0.20955715,-0.003944367,-0.0536112,-0.18216366,0.20200473,-0.41262075,0.03255618,-0.1035032,0.25790456,-0.22351302,0.13622181,-0.29920432
-0.22864565,0.21049151,-0.12283048,0.06320025,0.15715586,0.4241537,-0.31464112,-0.039190546,-0.32706195,0.23839277,-0.04468494,0.40657306,-0.2202589,-0.18489575,-0.13140659,-0.21445028,0.18787876,-0.07521579,0.253701,0.39011475,0.008167706,-0.3785531,-0.0483974,0.043878656,-0.21520518,0.011124102,-0.2629845,-0.2659749,0.13570973,0.19737306,-0.05481453,0.03804526,-0.17059138,-0.19160727,-0.03773871,0.24701704,-0.15539314,0.104873404,0.06302183,0.104284115,-0.08636286,-0.01564057,-0.054983374,0.28878027,0.24628982,0.3093491,-0.06666372,0.31372747,0.030120593,-0.27582425,0.045342185,0.15098624,0.1607733,-0.026768103,0.4208898,-0.07629363,-0.12614077,0.010008411,-0.076816514,0.18112293,0.16264042,0.124759994,-0.30556142,0.019044885,-0.026154002,0.14715047,0.14553536,0.0925889,0.10211671,0.38189182,0.24929121,0.1641926,0.030432586,-0.16685697,0.29706684,-0.29640028,-0.18135159,-0.2899431,0.14873432,-0.059215643,-0.044753257,-0.115667954,-0.13428319,0.29287833,-0.11846791,0.31456894,0.26317766,0.03461035,-0.050744873,-0.001528209,0.22713105,-0.040168893,0.10074246,0.08922825,0.36378005,0.13821517,-0.33153006,0.10624836,0.23615292,0.094071425,-0.32722554,0.09935932,-0.16674556,-0.20024556,0.045902852,0.045078456,-0.10037238,-0.069538064,-0.07848429,-0.011942246,-0.03234955,-0.1862188,0.2399245,0.23087025,-0.32996726,-0.012286725,-0.09286363,0.23731162,-0.25667775,0.095748976,-0.07564661,0.06244951,-0.004107624,0.16311066,0.087054856,-0.3186141,0.3847546,0.30922598,0.18445015,-0.014557849,0.2861452,-0.005285903,0.1966073,-0.001616583,-0.045504123,-0.17213719,0.19022603,-0.38662562,0.045092024,-0.09500202,0.22604454,-0.21146691,0.14357594,-0.28666878
